裋,dyó
庾,jyó
窳,jyó
𥦠,jyó
愈,jyó
㼌,jyó
貐,jyó
斞,jyó
主,tyó
麈,tyó
枓,tyó/tóu
宔,tyó
炷,tyó/tyò
傴,qyó
噢,qyó/qyuk
齲,khyó
踽,khyó/kyó
竘,khyó/khóu
拄,tryó
丶,tryó
𪐴,tryó
乳,nyó
窶,gyó
貗,gyó
數,sryó/sryò/srok
籔,sryó/sóu
矩,kyó
榘,kyó
䅓,kyó
𦐛,kyó
蒟,kyó/kyò
椇,kyó
取,chyó/chóu
縷,lyó
嶁,lyó/lóu
漊,lyó/lóu
𪈜,lyó
㜢,lyó
𦳭,lyó
䅡,syó
䝒,dzryó
𧱛,dzryó
姥,mó
莽,mó/máŋ/móu
䥈,mó/máŋ
媽,mó
峔,mó
土,thó/dó
吐,thó/thò
芏,thó
杜,dó
靯,dó
𡍨,dó
𢾖,dó
肚,dó/tó
𥀁,dó/tó
荰,dó
魯,ló
櫓,ló
滷,ló/thiek/dek
虜,ló
擄,ló
𢲸,ló
樐,ló
艣,ló
鐪,ló
蓾,ló
𧀦,ló
鹵,ló
㔪,ló
鏀,ló
㭩,ló/luat/lyet
䲐,ló
覩,tó
睹,tó
暏,tó
賭,tó
堵,tó/tiá
帾,tó
㕆,tó/ghó
䁈,tó/khèi
古,kó
皷,kó
鼓,kó
瞽,kó
股,kó
𦙶,kó
罟,kó
蠱,kó
估,kó
鈷,kó
羖,kó
𦍩,kó
詁,kó
牯,kó
賈,kó/krá/krà
夃,kó
焸,kó
𠒂,kó
𥂩,kó
五,ŋó
午,ŋó
旿,ŋó
伍,ŋó
仵,ŋó
簿,bó/bak
部,bó/bóu
粗,dzó
麆,dzó/dzriò
駔,dzó/cáŋ
祖,có
珇,có
組,có
䔃,có
靻,có
虎,qhó
琥,qhó
戽,qhó/ghó/qhò
滸,qhó
𨛵,qhó
萀,qhó
䗂,qhó
隖,qó
塢,qó
䃖,qó
𢄓,qó
溩,qó
䛩,qó
𧽋,qó
䡧,qó
苦,khó/khò
𥯶,khó
怒,nó/nò
弩,nó
努,nó
𧉭,nó
戸,ghó
楛,ghó
扈,ghó
怙,ghó
鄠,ghó
帍,ghó
祜,ghó
昈,ghó
𡻮,ghó
岵,ghó
芐,ghó/ghrà
雇,ghó/kò
𩿇,ghó
𪄮,ghó
𨛸,ghó
婟,ghó/ghò
𡜂,ghó
滬,ghó
簄,ghó
普,phó
溥,phó/pak
浦,phó
烳,phó
補,pó
譜,pó
圃,pó/pò
𩶆,dzéi
鱭,dzéi
禮,léi
礼,léi
𥴡,léi
𦫈,léi
澧,léi
醴,léi
鱧,léi
鱺,léi
𩽵,léi
欚,léi
豊,léi
體,théi
軆,théi
涕,théi/thèi
䪆,théi
挮,théi
𣈡,théi
䫌,phéi
濟,céi/cèi
䍤,céi
夘,céi
邸,téi
底,téi
䏄,téi
抵,téi
牴,téi
觝,téi
弤,téi
㪆,téi
軧,téi
弟,déi/dèi
娣,déi/dèi
悌,déi/dèi
䑯,déi
遞,déi/dèi
㼵,déi
禰,néi
嬭,néi/nré
苨,néi
𩋪,néi
𦰫,néi
坭,néi
𩯨,néi
薾,néi
檷,néi
鑈,néi/nep
𩍦,néi
洗,séi/sén
洒,séi/srè
皉,chéi
啓,khéi
棨,khéi
綮,khéi
䭬,khéi
晵,khéi/khièn
闙,khéi
启,khéi
䏿,khéi/khèi
㒅,khéi
䡔,khéi
謑,qhéi/qhrè/qhrà
𥰥,qhéi
𦩶,qhéi
涀,qhéi/khèn/ghèn
𧨍,qhéi
匸,qhéi
𥉐,qhéi
米,méi
眯,méi
䋛,méi
洣,méi
蔝,méi
䱊,méi
陛,béi
䯗,béi
㙄,béi
𤙞,béi
𠈺,béi
𠯋,qéi
堄,ŋéi/ŋèi
晲,ŋéi
㪏,péi/pèi
𤽊,péi
蟹,ghré
䲒,ghré
解,ghré/kré/krè/ghrè
獬,ghré
澥,ghré
嶰,ghré
𨼬,ghré
買,mré
嘪,mré
蕒,mré
㵋,mré/mek
鷶,mré
䒓,khré
𡢖,khré/khèi/khrè
𧳋,dré
㚷,nré
矲,bré
䥯,bré
𢟡,bré/brèi
㔥,bré
矮,qré
㢊,qré
躷,qré
擺,pré
捭,pré
檞,kré
𠁥,kruéi/kruá
枴,kruéi
㧳,druéi
夥,ghruéi/ghuá
箉,g*ré
拐,g*ré
駭,ghréi
駴,ghréi
𠢲,khréi
𥏪,khréi
𤶗,ŋréi
𧡋,ŋréi
挨,qréi/qə́i
賄,qhúi
𧶅,qhúi
䏨,qhúi
燘,qhúi/múi
悔,qhúi/qhùi
㷄,qhúi/kuàn
猥,qúi
腲,qúi
鍡,qúi
㛱,qúi
𥓔,qúi
㱬,qúi
㞇,qúi
𨝀,qúi/ghúi
磥,lúi
磊,lúi
癗,lúi
𡾋,lúi
礧,lúi/lùi
䣂,lúi/lùi
㵽,lúi
𡼊,lúi
蕾,lúi
𨻾,lúi
𦢏,lúi
頛,lúi
陮,dúi
𨯝,dúi
𦶏,dúi
辠,dzúi
罪,dzúi
浼,múi
潣,múi/mrín
每,múi/mùi
挴,múi
䜸,múi
骽,thúi
腿,thúi
聉,thúi/ŋrit/truet/ŋruet
僓,thúi/ghùi
脮,thúi/núi
㟎,thúi/thuá
㱣,thúi
㞂,thúi
瘣,ghúi
㱱,ghúi
䜋,ghúi/ghùi
廆,ghúi
輠,ghúi/kuá/ghuá/ghruá
㚍,khúi
𦞙,túi
䇏,túi
𡑈,túi
謉,túi/krỳi
餧,núi/qryè
餒,núi
娞,núi
𩗔,núi
鮾,núi
㼏,núi
𩬳,tr*úi
顡,ŋúi/ŋiə̀i/thruèi
隗,ŋúi
䃬,ŋúi
皠,chúi
𣿒,chúi
𣿓,chúi
漼,chúi
璀,chúi
𥼺,chúi
䊫,chúi
琲,búi
𢳁,búi
嶊,cúi
洅,cúi
海,qhə́i
醢,qhə́i
愷,khə́i
凱,khə́i
颽,khə́i
塏,khə́i
暟,khə́i
鎧,khə́i/khə̀i
闓,khə́i/khə̀i
輆,khə́i
宰,cə́i
縡,cə́i/cə̀i
䏁,cə́i
載,cə́i/cə̀i/dzə̀i
殆,də́i
待,də́i
怠,də́i
迨,də́i
𨽿,də́i
紿,də́i
軩,də́i
𠷂,də́i
乃,nə́i
迺,nə́i
鼐,nə́i/nə̀i
改,kə́i
絠,kə́i
亥,ghə́i
㧡,ghə́i
𥩲,ghə́i
啡,phə́i
采,chə́i
採,chə́i
綵,chə́i
寀,chə́i
彩,chə́i
䰂,chə́i/chə̀i
㥒,chə́i
等,tə́i/tə́ŋ
䆀,mə́i/mùi/mə̀i
𢮇,mə́i
在,dzə́i/dzə̀i
俖,phə́i
㕈,qə́i/qùi
㘆,thə́i
疓,ni*ə́i
𨦂,lə́i
䑂,ji*ə́i
𦚪,ji*ə́i
倍,bə́i
蓓,bə́i
軫,tín
胗,tín/kín
疹,tín
賑,tín/tìn
㐱,tín
鬒,tín
槇,tín
紾,tín/trién
𦕑,tín
診,tín/drìn
袗,tín/tìn
裖,tín
眕,tín
䪾,tín
𠘱,tín
腎,dín
蜃,dín/dìn
祳,dín
脤,dín
㰮,dín
鋠,dín
忍,nín
荵,nín
涊,nín/nén
矤,shín
矧,shín
訠,shín
哂,shín
弞,shín/jín
頣,shín
僯,lín
𩕔,lín/lìn
橉,lín/lìn
撛,lín/lìn
紖,drín
䏖,drín/jín/jìn
䀕,drín
眹,drín
緊,kín
𦜌,kín
𤷌,kín
盡,dzín/cín
㯸,cín
髕,bín
臏,bín
磭,ŋrín/thiak/ŋiak
𪙤,ŋrín
听,ŋrín/ŋiə́n
笉,chín
窘,grýn
僒,grýn
㖥,grýn
㻒,grýn
菌,grýn/gyán
䐃,grýn
蔨,grýn/gryén
蜠,grýn
引,jín/jìn
𢎢,jín
蚓,jín
𠻤,jín/jién/jièn
𢯼,jín/jìn
濥,jín/jìn
廴,jín
戭,jín/jién
縯,jín/jién
鈏,jín/jìn
靷,jín/jìn
愍,mrín
慜,mrín
憫,mrín
閔,mrín
敏,mrín
敃,mrín
暋,mrín
簢,mrín
𥴲,mrín
𦌡,mrín
𨏵,mrín
鰵,mrín
𤿕,mín
僶,mín
黽,mín/mién/mréŋ
䟨,mín
刡,mín
𨍌,mín
䐇,mín
殞,ghrýn
磒,ghrýn
隕,ghrýn
霣,ghrýn
準,týn/tyet
准,týn
埻,týn/kuak/kruek
尹,jýn
䪳,jýn
允,jýn
狁,jýn
馻,jýn/jyén
玧,jýn
𡴞,jýn
𧉃,jýn
筍,sýn
笋,sýn
𠣬,sýn
隼,sýn
箰,sýn
簨,sýn
𥯗,sýn
𣕍,sýn
蝡,nýn/nyén
蠢,thýn
𢧨,thýn
䐏,thýn
踳,thýn
惷,thýn
𦚧,thýn
偆,thýn/thrýn
僢,thýn
𢾎,thýn
盾,zhýn/dún
吮,zhýn/dzyén
耣,lýn
𦓾,lýn
𣯍,nýn
𦃢,khýn
螼,khín/khrìn
𤿳,khín
賰,shýn
㾙,qhín/qhiə̀n
吻,myún
𦝮,myún
刎,myún
抆,myún/myùn
伆,myún/myut
勽,myún/bàu
𦮶,myún
粉,pyún
黺,pyún
憤,byún
𢤬,byún
㿎,byún/byùn
鱝,byún
弅,byún
𢅯,byún/byùn
坋,byún/byùn
忿,phyún/phyùn
惲,qyún
藴,qyún
褞,qyún
賱,qyún
醖,qyún/qyùn
揾,qyún/qùn/qut
齳,ŋyún
齫,ŋyún/khún
夽,ŋyún
喗,ŋyún
𧼐,ŋyún/khyún
抎,ghyún
䫟,ghyún/ghún
𪏚,ghyún
𤸫,ghyún/ghyùn
𦄐,khyún
隱,qiə́n/qiə̀n
磤,qiə́n
𤻘,qiə́n
䌥,qiə́n
㥯,qiə́n/qiə̀n
櫽,qiə́n
嶾,qiə́n
乚,qiə́n
𨏈,qiə́n
謹,kiə́n
𪏴,kiə́n
㹏,kiə́n
槿,kiə́n
𡎸,kiə́n
漌,kiə́n
巹,kiə́n
𧯷,kiə́n
菦,kiə́n
𧤛,crín
𣐽,crín
赾,khiə́n
近,giə́n/giə̀n
齔,chrín/chrìn
䘆,qhiə́n/qhián
𠒜,ŋyán
遠,ghyán/ghyàn
𩔃,ghyán
偃,qián
㫃,qián/qrién
䞁,qián/qiàn
鶠,qián
郾,qián/qiàn
褗,qián/qiàn
堰,qián/qiàn/qrièn
匽,qián
鼴,qián
蝘,qián/qén
鰋,qián
湕,kián
𥍹,kián
㔓,kián
蹇,kián/krién
寋,gián
楗,gián
𠐻,gián/krién
𧥛,khián
𧥜,ŋián
巘,ŋián/ŋrién
𪗛,ŋián
屵,ŋián/ŋat
幰,qhián
攇,qhián
䜢,qhián
晚,mián
娩,mián/mrién/myùn/miàn/phiàn
挽,mián
輓,mián/miàn
㿸,mián/miàn
㝃,mián/mrién
脕,mián/myùn/miàn
䡊,pián
阪,pián/brán
坂,pián
返,pián
橎,pián
𧯦,gyán/kryèn
圈,gyán/gryén/gyàn
婉,qyán
菀,qyán/qyut
苑,qyán
踠,qyán
䖤,qyán
畹,qyán
琬,qyán/quàn
倇,qyán
𩌑,qyán
䘼,qyán
夗,qyán
𩎺,qyán
晼,qyán
睕,qyán/quàn/quat
𤗍,qyán
䛄,qyán/qyàn
䅚,khyán
綣,khyán/khyàn
虇,khyán/khyàn
䊎,khyán
𪐂,khyán
暅,qhyán
咺,qhyán
𧡩,qhyán/ghuán
飯,bián/biàn
軬,bián
䪻,bián/brièn
混,ghún
鯶,ghún
緷,ghún/kún/ghyùn
焜,ghún
倱,ghún
棍,ghún
睔,ghún/lún/kùn
䚠,ghún
𨡫,ghún
䧰,ghún
掍,ghún
睴,ghún/kùn
翉,phún
忖,chún
𢩭,chún
刌,chún
本,pún
畚,pún
𤲙,pún
笨,pún/bún
㡷,pún
苯,pún
損,sún
䐣,sún
𦠆,sún/dzryèn
𠟃,cún
撙,cún
噂,cún
譐,cún
䔿,cún
僔,cún
穩,qún
𡁋,qún
㒚,qún/qiə̀n
囤,dún
𥫱,dún
遁,dún/dùn
遯,dún/dùn
鱒,dzún/dzùn
𩩌,kún
𧞢,kún
衮,kún
緄,kún
鯀,kún
輥,kún
蓘,kún
丨,kún
䃂,kún
畽,thún
𤊯,thún
吨,thún
閫,khún
壼,khún
稇,khún
裍,khún
悃,khún
𩑔,khún/khut
㤻,lún
碖,lún/lùn
獖,bún
㨧,bún
体,bún
懣,mún/mán/mùn
㶧,nún
𦃕,qhún
很,ghə́n
墾,khə́n
懇,khə́n
䫀,kə́n
詪,kə́n/ghén/kə̀n
旱,ghán
𡷛,ghán
皔,ghán
䓍,ghán
䛞,ghán
亶,tán
𤺺,tán
笪,tán/tàn/chià/tat
疸,tán/tàn
觛,tán/dán/tàn
狚,tán/tàn/tat
担,tán
坦,thán
䦔,thán
散,sán/sàn
𢽳,sán
𢿨,sán
饊,sán
糤,sán
鏾,sán
繖,sán/sàn
䉈,sán/sat
傘,sán
𣀧,sán/sàn
𢄻,sán
蜑,dán
袒,dán/trèn
襢,dán/trién/trièn
誕,dán
潬,dán
䩥,dán
繵,dán
膻,dán
瓉,dzán
趲,dzán/càn
禶,dzán
笴,kán/ká
簳,kán
皯,kán
䵟,kán
𤿊,kán
稈,kán
秆,kán
仠,kán
𦼮,kán
矸,kán/ghàn/kàn
衦,kán
𥾍,kán
嬾,lán
懶,lán
𥻂,lán
𥽭,lán
侃,khán/khàn
衎,khán/khàn
䍐,qhán/qhàn
蔊,qhán
厂,qhán/qhàn
暵,qhán/qhàn
焊,qhán
熯,qhán/nién/qhàn
䰖,cán/càn/cuat
緩,ghuán
澣,ghuán
浣,ghuán
㬊,ghuán
棵,ghuán/khuán
𧶲,ghuán
鰀,ghuán
嵈,ghuán
晥,ghuán
䈠,ghuán
短,tuán
𢭃,tuán
斷,tuán/duán/tuàn
𢷖,tuán
椀,quán
盌,quán
䝹,quán
疃,thuán
𤲫,thuán
瘓,thuán
䠪,thuán
算,suán
匴,suán
篹,suán
管,kuán
筦,kuán
脘,kuán
輨,kuán
盥,kuán/kuàn
琯,kuán/kùn
痯,kuán/kuàn
䩪,kuán
錧,kuán/kuàn
䗆,kuán
䘾,kuán/kuàn
卵,luán/luá
款,khuán
歀,khuán
欵,khuán
窾,khuán
䥗,khuán/khuàn
䲌,khuán/khuàn
煗,nuán
㬉,nuán
暖,nuán
餪,nuán
渜,nuán/nuàn
稬,nuán/nuàn/nuà
纂,cuán
䂎,cuán/cuàn/chuàn/chuan
纉,cuán
儹,cuán
籫,cuán
鄼,cuán/càn
繤,cuán
𦆈,cuán
伴,bán/bàn
㚘,bán
滿,mán
𢟮,mán
𥲈,mán
鏋,mán
粄,pán
䉽,pán
䬳,pán
瓪,pán/prán
昄,pán/prán/brán
𩋦,duán
緞,duán
坢,phán
𧺾,phán
綰,qruán/qruàn
版,prán
板,prán
蝂,prán
鈑,prán
䩆,crán
拃,crán
䎒,crán/tién
赧,nrán
𩈶,nrán
㫱,nrán
戁,nrán/nién
僩,ghrán
捍,ghrán/ghàn
橌,ghrán
睆,ghruán
睅,ghruán
𪍺,ghruán
鯇,ghruán
皖,ghruán
魬,brán
矕,mrán
𦺖,mrán/kyt
𪘪,dzrán
䗃,dzrán/dzràn
𪗙,ŋrán
㹽,chrán
撰,dzruán/dzryén
饌,dzruán/dzryèn
産,srén
簅,srén
摌,srén
㹌,srén
嵼,srén
汕,srén/sràn
滻,srén
㦃,srén/chrén/chruén
𥽽,srén/chruén
𩥮,srén
限,ghrén
硍,ghrén
䁂,ghrén
㹂,ghrén/khién/ghet
䦘,ghrén
𥇅,ŋrén
簡,krén
㶕,krén
僴,krén
𧟉,krén
柬,krén
暕,krén
揀,krén/lèn
剗,chrén
鏟,chrén/chràn
丳,chrén
羼,chrén/chràn
䐮,chrén
棧,dzrén/dzrién/dzràn
㟞,dzrén
嶘,dzrén
轏,dzrén
𠊩,dzrén
輚,dzrén/dzràn
眼,ŋrén
醆,crén/tién
琖,crén
盞,crén
𧣴,crén
銑,sén
跣,sén
毨,sén
燹,sén/sién/qhrỳi
箲,sén
筅,sén
㭠,sén
𦭶,sén
𩶤,sén
腆,thén
痶,thén
圢,thén/théŋ
淟,thén
𤲖,thén
錪,thén/tén
靦,thén
㥏,thén
琠,thén
蚕,thén
䠄,thén
𨆁,thén
賟,thén
晪,thén
典,tén
蕇,tén
𩒝,tén
𥮏,tén
躽,qén/qrièn
𥈔,qén/qrièn/qret
宴,qén/qèn
嬿,qén/qèn
殄,dén
跈,dén/nén
繭,kén
絸,kén
蠒,kén
𥀹,kén
𢆞,kén
𡘸,kén
垷,kén/ghén
筧,kén
襺,kén
𢺃,kén
挸,kén
𢹕,kén
峴,ghén
臔,ghén
哯,ghén
晛,ghén/nèn
蜆,ghén/qhén/khèn
俔,ghén/khèn
顈,ghén/khuéŋ
䵤,ghén
睍,ghén
㦓,ghén
顯,qhén
韅,qhén
抮,qhén
𣊡,qhén
㨠,mén
丏,mén
眄,mén/mèn
撚,nén
蹨,nén/nién
匾,pén
𦄒,pén
𥤓,pén
惼,pén
碥,pén
糄,pén
泫,ghuén
鉉,ghuén
琄,ghuén
贙,ghuén/ghuèn
埍,ghuén/kuén
𦇏,ghuén
䀏,ghuén/ghuèn
䩙,ghuén
䧎,ghuén
𨊼,ghuén
𩉥,ghuén
𡿨,kuén
畎,kuén
𤰝,kuén
詃,kuén
罥,kuén/kuèn
羂,kuén
汱,kuén
辮,bén
艑,bén
𪉱,bén
㲢,bén
𤻶,bén
𩩯,bén
犬,khuén
𥧬,khén
䵖,khén/khèn
蜸,khén
齞,ŋén
獮,sién
𤣗,sién
𥙮,sién
尠,sién/syò
尟,sién
癬,sién
𤐨,sién
𧕇,sién
蘚,sién
演,jién
衍,jién/jièn
𧍢,jién
𧊔,jién
踐,dzién
諓,dzién/dzièn
餞,dzién/dzièn
俴,dzién/cién
𤷃,dzién
𧗸,dzién
㣤,dzién
展,trién
㞡,trién
搌,trién/thrién
輾,trién/nrièn
㠭,trién
㜊,trién
𧎰,trién
𦗢,tién
𠟉,tién
樿,tién
𩕊,tién
䆄,tién
䡀,tién
䁴,tién/shién
𥊳,tién
橏,tién
㔊,tién
𨭖,tién
嫸,tién
𨋚,nrién
𠬝,nrién
闡,thién
䵐,thién
幝,thién
𨼒,thién
灛,thién
𦆀,thién/zién
遣,khién/khièn
繾,khién/khièn
䭤,khién
𥳐,khién
𠳋,khién
𨺫,khién
𩝡,khién
謇,krién
搴,krién
𢷘,krién
𢵈,krién
𦂇,krién
𡾰,krién/grién
藆,krién
𩽜,krién
善,dién
譱,dién
墠,dién
鱓,dién
蟺,dién
僐,dién/dièn
鄯,dién/dièn
墡,dién
磰,dién
𪍶,dién
翦,cién
剪,cién
揃,cién
戩,cién
𦺍,cién
𥰸,cién
𥳟,cién
㨵,cién
㒄,nién/shién
輦,lién
𪍦,lién
𤒤,lién
璉,lién
鄻,lién
僆,lién/lèn
摙,lién
膦,lién
齴,ŋrién
遃,ŋrién
嵃,ŋrién
讞,ŋrién/ŋriet
𤫣,ŋrién
件,grién
鑳,grién
辯,brién
𧦪,brién
辡,brién/prién
辨,brién/brèn
緬,mién
沔,mién
汅,mién
湎,mién
愐,mién
𩋠,mién
偭,mién/mièn
勔,mién
𢃮,mién
褊,pién
㦚,pién
𧕣,cyén
雋,dzyén
隽,dzyén
𤺻,dzyén
𦼱,dzyén
䁵,prién
鴘,prién/phrién
兖,jyén
渷,jyén
沇,jyén
𢯻,jyén
抁,jyén
萒,jyén/gryén
㕣,jyén
𦁙,jyén
𩘍,jyén
孌,lyén/lyèn
𡡗,lyén
脟,lyén/lyet
轉,tryén/tryèn
𣓧,tryén
菤,kryén
韏,kryén/khyàn/gryèn
𨹵,kryén
埢,kryén
輭,nyén
軟,nyén
㮕,nyén
䓴,nyén
碝,nyén
愞,nyén/nuàn/nuà
腝,nyén/nùn/nàu
䞂,nyén
耎,nyén
𢘎,nyén
㞋,nyén
偄,nyén/nuàn
緛,nyén
舛,thyén
喘,thyén
荈,thyén
腨,dyén
𡭐,dyén
踹,dyén/tuàn
𦺲,dyén
篆,dryén
瑑,dryén
𦁆,dryén/dryèn
䧘,dryén
堟,dryén
孨,tyén/cryèn/nrip
𨷱,tyén
𡇰,tyén
選,syén/syèn
𦌻,syén
𥶷,syén
𩔊,dzryén
𩻝,dzryén
𧾣,qhyén/qhyài/qhuèn/kyt
𢣑,bién
免,mrién
勉,mrién
俛,mrién
鮸,mrién
冕,mrién
𨩪,thrién
蕆,thrién
𧈪,thrién
䩶,thrién/thriéŋ
篠,séu
筱,séu
𩵌,séu
𧩮,séu/sóu
謏,séu/sòu/sryuk
䃤,séu/syuk
皎,kéu
璬,kéu
𢅎,kéu/kèu
䥵,kéu/qhéu
㿟,kéu
皦,kéu
恔,kéu
繳,kéu/tiak/ghrek
晈,kéu
䘨,kéu
儌,kéu
鳥,téu
𢁕,téu
㣿,téu/tiak/tek
蔦,téu/tèu
釕,téu
扚,téu/tek
䄪,téu
𠄏,téu
了,léu
蓼,léu/lyuk
镽,léu
鄝,léu
䑠,léu
爒,léu/liéu
𢄺,léu/ciéu
𥗀,léu
𤁸,léu
𧘈,léu
朓,théu/thrièu
窱,théu/thèu
䠷,théu
曉,qhéu
皢,qhéu
杳,qéu
窈,qéu
偠,qéu
騕,qéu
𩡻,qéu
𨱧,qéu
㫏,qéu
鴢,qéu/qráu
婹,qéu
㫐,qéu
䆞,qéu
𡧮,qéu
苭,qéu
嬲,néu
嫋,néu
𨲂,néu
㒟,néu
褭,néu
嬈,néu/niéu/qhèu
㜵,néu
䃵,néu
𢴶,néu
皛,ghéu/phrak
㵿,ghéu
芍,ghéu/diak/chiak/triak/tek
𦯪,ghéu
𠄔,ghéu
窕,déu
𤕷,déu
𤱩,déu
誂,déu
掉,déu/dèu/nrok
䂽,déu
䂪,khéu
劋,céu
㭂,céu
𧂈,céu
小,siéu
𩵖,siéu
䒕,siéu
肇,driéu
肁,driéu
兆,driéu
趙,driéu
旐,driéu
狣,driéu
䍮,driéu
垗,driéu
𠧞,driéu
沼,tiéu
䈃,tiéu
殀,qriéu
芺,qriéu/qáu
仸,qriéu
巐,thriéu
少,shiéu/shièu
䒚,shiéu
𨙹,shiéu/ciéu
擾,niéu
𢹎,niéu
繞,niéu/nièu
遶,niéu
𤛾,niéu
𧳨,niéu
𢹰,biéu
鰾,biéu
顠,biéu/phiéu
𩮳,biéu
膘,biéu/phiéu/ciéu
𦭼,biéu
𪍑,thiéu
麨,thiéu
眧,thiéu
縹,phiéu
醥,phiéu
皫,phiéu
眇,miéu
渺,miéu
𦳥,miéu
淼,miéu
杪,miéu
秒,miéu
藐,miéu/mrok
吵,miéu/chráu
篎,miéu/mièu
紹,diéu
綤,diéu
袑,diéu
䙼,diéu
矯,kriéu
鱎,kriéu
䚩,kriéu
敽,kriéu
𥃧,kriéu
譑,kriéu/khrièu
𨝰,kriéu
孂,kriéu/kém/kək
表,priéu
𧘝,priéu
𧞧,priéu
䔸,priéu
褾,piéu
𧢄,piéu
㟽,piéu
𦳤,briéu
𠬪,briéu
㰶,briéu
㹾,briéu
𧴎,briéu
鷕,jiéu
溔,jiéu
𦥨,jiéu
抭,jiéu/ghyut
𩨴,jiéu
䁘,jiéu
悄,chiéu
愀,chiéu/dzyú
釥,chiéu
𠞰,ciéu
𠟯,ciéu
漅,ciéu
𤃭,ciéu
𨲭,griéu
𢻢,liéu
䩍,liéu
闄,qiéu
巧,khráu/khràu
䲾,khráu
澩,ghráu/dzrok/ghrok
㺒,ghráu/nráu
䕧,ghráu/kráu
䀊,ghráu/kráu
飽,práu
𩝰,práu
𩛁,práu
卯,mráu
戼,mráu
泖,mráu
昴,mráu
茆,mráu/lyú
絞,kráu
狡,kráu
攪,kráu
𢯴,kráu
𥂔,kráu
烄,kráu/kàu
𢽻,kráu
爪,cráu
㕚,cráu
䝖,cráu
瑵,cráu
笊,cráu/cràu
𢁬,cráu
𦬔,cráu
拗,qráu
𢂊,qráu
𥃯,qráu
狕,qráu
鮑,bráu
骲,bráu/bràu/phok/brok
𡂟,bráu
齩,ŋráu
㑿,dzráu
煼,chráu
𩱦,chráu
𤌉,chráu
炒,chráu
𩱈,chráu
䝤,tráu/láu
𢾐,sráu
晧,gháu
昊,gháu
昦,gháu
暭,gháu
鎬,gháu
浩,gháu/kəp
顥,gháu
灝,gháu/kə́m
鰝,gháu/qhak
夰,gháu/káu
薃,gháu
𨛴,gháu
𧇼,gháu
𥢑,gháu
滈,gháu/qhrok
抱,báu
老,láu
轑,láu
潦,láu/làu
䕩,láu
栳,láu
𣠼,láu
𩔇,láu
恅,láu
𡂕,láu
䵏,láu
討,tháu
𡘷,tháu/thàu
道,dáu
衟,dáu
𡬲,dáu
稻,dáu
𣜦,dáu
𨱵,dáu/náu/dàu/nàu
堖,náu
腦,náu/nàu
𠜶,náu
惱,náu
碯,náu
㺁,náu
𧳦,náu
㛴,náu
㛮,sáu
嫂,sáu
㛐,sáu
燥,sáu
埽,sáu/sàu
掃,sáu/sàu
倒,táu/tàu
擣,táu
搗,táu
㠀,táu
禂,táu
䮻,táu
禱,táu/tàu
㿒,táu/dryù
壔,táu
草,cháu
艸,cháu
懆,cháu
騲,cháu
𠹊,cháu
愺,cháu
早,cáu
澡,cáu
藻,cáu
薻,cáu
𧎮,cáu
蚤,cáu
䲃,cáu
璪,cáu
璅,cáu
棗,cáu
繅,cáu
皁,dzáu
𦯑,dzáu
造,dzáu/chàu
艁,dzáu/chàu
暠,káu
杲,káu
稾,káu/khàu
藳,káu
縞,káu/kàu
槀,káu
㚖,káu/thiek
菒,káu
𥓖,káu
好,qháu/qhàu
𡚽,qháu/qhàu
蓩,máu/mok
䓮,máu/mòu
媢,máu/mì/màu/muk
冃,máu/màu
寶,páu
珤,páu
保,páu
𡥀,páu
堢,páu
堡,páu
褓,páu
緥,páu
鴇,páu
葆,páu
駂,páu
䎂,páu
宲,páu
賲,páu
𠤏,páu
襖,qáu
镺,qáu/qàu
懊,qáu/qàu/qyuk
䐿,qáu/qàu/qyuk
䴠,qáu
媪,qáu
燠,qáu/qàu/qyuk
㤇,qáu
郩,qáu
䯠,qáu
𪁾,qáu
考,kháu
攷,kháu
栲,kháu
槁,kháu
祰,kháu/kuk
洘,kháu
燺,kháu
丂,kháu
䯪,kháu/khàu
𦽀,ŋáu
𩑤,ŋáu
哿,ká
舸,ká
𥰮,ká
嚲,tá
䯬,tá
䫂,tá
褨,sá
柁,dá
舵,dá
𣵻,dá
我,ŋá
騀,ŋá
㧴,ŋá
㰁,lá
𩝢,lá
砢,lá
㦬,lá
曪,lá
𣂞,lá
𠻡,lá
橠,ná
娜,ná
㡅,ná
𢄴,ná
㰤,qhá/qhà/khrà
㗿,qhá/qhrá/qhrà
㪃,qhá
㪋,qhá/ghàn
可,khá
岢,khá
坷,khá/khà
𨵌,qá
𣘨,qá
㫊,qá
𧙃,qá
左,cá/cà
㝾,cá/cà
,cá
果,kuá
菓,kuá
猓,kuá
鐹,kuá/kuà
裹,kuá/kuà
蜾,kuá
惈,kuá
䴹,kuá/ghruá
粿,kuá
埵,tuá
挆,tuá
𦀉,tuá
朵,tuá
朶,tuá
綞,tuá
鍺,tuá
𨹄,tuá
䤪,tuá
𩊜,tuá/duá
鎖,suá
瑣,suá
溑,suá
䈗,suá
䵀,suá
𩹳,suá
𥔭,suá
䣔,suá
𢱡,suá
𧴪,suá
垛,duá
𤬾,duá
䅜,duá/dyè
𥬲,duá
𥳔,duá
䤻,duá
憜,duá
惰,duá/duà
嫷,duá/thuà
嶞,duá
妥,thuá
媠,thuá/duà
橢,thuá
𨼰,thuá
鵎,thuá
麼,má
𣋟,má
懡,má
坐,dzuá/dzuà
𡋲,dzuá
